index,Toxic parent tweets,Toxic replies,Toxic Level
1171,1.0,0.0,1
2053,1.0,0.0,1
1476,32.0,9.0,1
798,1.0,0.0,1
1474,1.0,0.0,1
2194,10.0,0.0,1
2034,0.0,2.0,1
2362,41.0,1.0,1
1540,62.0,4.0,2
1381,54.0,0.0,2
134,21.0,64.0,2
1605,69.0,2.0,2
1019,58.0,3.0,2
229,6.0,81.0,2
1540,62.0,4.0,2
1747,53.0,5.0,2
1079,74.0,0.0,2
1320,36.0,49.0,2
1692,74.0,0.0,2
1469,69.0,0.0,2
1545,61.0,0.0,2
2199,16.0,50.0,2
1844,54.0,2.0,2
2152,83.0,0.0,2
683,64.0,0.0,2
2,28.0,45.0,2
1320,36.0,49.0,2
501,76.0,0.0,2
1818,56.0,0.0,2
229,6.0,81.0,2
759,48.0,7.0,2
288,67.0,0.0,2
1339,13.0,39.0,2
624,65.0,0.0,2
780,54.0,2.0,2
134,21.0,64.0,2
650,94.0,1.0,2
1606,4.0,58.0,2
734,84.0,3.0,2
910,68.0,0.0,2
1844,54.0,2.0,2
650,94.0,1.0,2
1894,86.0,0.0,2
229,6.0,81.0,2
1027,75.0,14.0,2
159,61.0,0.0,2
1847,57.0,0.0,2
1339,13.0,39.0,2
803,94.0,0.0,2
92,46.0,11.0,2
21,47.0,15.0,2
1352,0.0,84.0,2
683,64.0,0.0,2
1818,56.0,0.0,2
1249,64.0,4.0,2
1362,36.0,17.0,2
1632,45.0,5.0,2
20,55.0,16.0,2
473,69.0,0.0,2
1200,45.0,8.0,2
631,35.0,16.0,2
1545,61.0,0.0,2
1847,57.0,0.0,2
2,28.0,45.0,2
1859,4.0,84.0,2
685,53.0,0.0,2
1595,51.0,0.0,2
7,54.0,0.0,2
685,53.0,0.0,2
2092,69.0,2.0,2
540,55.0,5.0,2
92,46.0,11.0,2
1393,74.0,23.0,2
618,90.0,0.0,2
134,21.0,64.0,2
517,98.0,0.0,2
1210,59.0,2.0,2
1632,45.0,5.0,2
683,64.0,0.0,2
299,65.0,1.0,2
2342,67.0,0.0,2
1759,50.0,0.0,2
522,96.0,1.0,2
134,21.0,64.0,2
560,48.0,23.0,2
928,54.0,0.0,2
1339,13.0,39.0,2
999,61.0,0.0,2
21,47.0,15.0,2
1320,36.0,49.0,2
1803,31.0,21.0,2
1902,3.0,53.0,2
903,70.0,0.0,2
1980,62.0,0.0,2
1200,45.0,8.0,2
1902,3.0,53.0,2
438,66.0,0.0,2
1757,51.0,21.0,2
17,58.0,10.0,2
522,96.0,1.0,2
380,57.0,1.0,2
1894,86.0,0.0,2
1019,58.0,3.0,2
45,98.0,0.0,2
438,66.0,0.0,2
618,90.0,0.0,2
2196,85.0,0.0,2
831,76.0,0.0,2
493,63.0,0.0,2
1462,43.0,11.0,2
1545,61.0,0.0,2
473,69.0,0.0,2
1485,49.0,1.0,2
1844,54.0,2.0,2
1,67.0,13.0,2
17,58.0,10.0,2
2018,88.0,0.0,2
1540,62.0,4.0,2
347,37.0,15.0,2
1927,67.0,2.0,2
134,21.0,64.0,2
1352,0.0,84.0,2
532,83.0,9.0,2
1759,50.0,0.0,2
903,70.0,0.0,2
1394,60.0,0.0,2
662,70.0,1.0,2
1394,60.0,0.0,2
1847,57.0,0.0,2
2196,85.0,0.0,2
2035,60.0,13.0,2
382,96.0,3.0,2
476,66.0,3.0,2
52,16.0,34.0,2
999,61.0,0.0,2
1259,66.0,1.0,2
380,57.0,1.0,2
951,85.0,0.0,2
560,48.0,23.0,2
831,76.0,0.0,2
1859,4.0,84.0,2
380,57.0,1.0,2
380,57.0,1.0,2
1606,4.0,58.0,2
540,55.0,5.0,2
1249,64.0,4.0,2
391,65.0,0.0,2
1079,74.0,0.0,2
1795,51.0,4.0,2
1362,36.0,17.0,2
1803,31.0,21.0,2
1737,60.0,0.0,2
347,37.0,15.0,2
1737,60.0,0.0,2
1668,70.0,11.0,2
3,47.0,49.0,2
1540,62.0,4.0,2
2348,16.0,36.0,2
1927,67.0,2.0,2
831,76.0,0.0,2
650,94.0,1.0,2
2199,16.0,50.0,2
780,54.0,2.0,2
1696,91.0,3.0,2
1394,60.0,0.0,2
1641,84.0,0.0,2
831,76.0,0.0,2
662,70.0,1.0,2
45,98.0,0.0,2
503,48.0,23.0,2
1818,56.0,0.0,2
1844,54.0,2.0,2
1641,84.0,0.0,2
1485,49.0,1.0,2
1641,84.0,0.0,2
1200,45.0,8.0,2
1641,84.0,0.0,2
2,28.0,45.0,2
1818,56.0,0.0,2
685,53.0,0.0,2
1297,53.0,6.0,2
1803,31.0,21.0,2
2102,0.0,60.0,2
1779,90.0,0.0,2
1818,56.0,0.0,2
683,64.0,0.0,2
985,68.0,7.0,2
1757,51.0,21.0,2
2089,37.0,19.0,2
501,76.0,0.0,2
299,65.0,1.0,2
986,79.0,0.0,2
1668,70.0,11.0,2
1426,78.0,4.0,2
1980,62.0,0.0,2
2080,64.0,1.0,2
1406,57.0,0.0,2
1759,50.0,0.0,2
998,78.0,0.0,2
1381,54.0,0.0,2
3,47.0,49.0,2
2121,85.0,0.0,2
2102,0.0,60.0,2
1352,0.0,84.0,2
2102,0.0,60.0,2
2121,85.0,0.0,2
1394,60.0,0.0,2
662,70.0,1.0,2
1795,51.0,4.0,2
503,48.0,23.0,2
1210,59.0,2.0,2
1545,61.0,0.0,2
1803,31.0,21.0,2
26,49.0,1.0,2
2196,85.0,0.0,2
532,83.0,9.0,2
1462,43.0,11.0,2
19,47.0,9.0,2
2080,64.0,1.0,2
1352,0.0,84.0,2
1639,35.0,20.0,2
803,94.0,0.0,2
1641,84.0,0.0,2
2,28.0,45.0,2
1803,31.0,21.0,2
618,90.0,0.0,2
1990,51.0,0.0,2
493,63.0,0.0,2
21,47.0,15.0,2
1462,43.0,11.0,2
2102,0.0,60.0,2
618,90.0,0.0,2
1844,54.0,2.0,2
2121,85.0,0.0,2
2199,16.0,50.0,2
685,53.0,0.0,2
1730,80.0,1.0,2
2199,16.0,50.0,2
1668,70.0,11.0,2
1079,74.0,0.0,2
1641,84.0,0.0,2
1545,61.0,0.0,2
1249,64.0,4.0,2
1639,35.0,20.0,2
1462,43.0,11.0,2
2329,51.0,0.0,2
1381,54.0,0.0,2
2092,69.0,2.0,2
1795,51.0,4.0,2
1631,68.0,0.0,2
1210,59.0,2.0,2
685,53.0,0.0,2
985,68.0,7.0,2
438,66.0,0.0,2
2018,88.0,0.0,2
229,6.0,81.0,2
618,90.0,0.0,2
2121,85.0,0.0,2
1795,51.0,4.0,2
1902,3.0,53.0,2
1894,86.0,0.0,2
2089,37.0,19.0,2
1795,51.0,4.0,2
438,66.0,0.0,2
1646,56.0,0.0,2
1709,58.0,5.0,2
288,67.0,0.0,2
501,76.0,0.0,2
1626,74.0,0.0,2
650,94.0,1.0,2
20,55.0,16.0,2
347,37.0,15.0,2
347,37.0,15.0,2
229,6.0,81.0,2
391,65.0,0.0,2
1406,57.0,0.0,2
380,57.0,1.0,2
1632,45.0,5.0,2
813,58.0,14.0,2
618,90.0,0.0,2
2102,0.0,60.0,2
7,54.0,0.0,2
473,69.0,0.0,2
624,65.0,0.0,2
157,19.0,31.0,2
605,76.0,0.0,2
1692,74.0,0.0,2
18,55.0,13.0,2
1462,43.0,11.0,2
1759,50.0,0.0,2
493,63.0,0.0,2
299,65.0,1.0,2
1381,54.0,0.0,2
605,76.0,0.0,2
1393,74.0,23.0,2
1462,43.0,11.0,2
1668,70.0,11.0,2
975,80.0,1.0,2
1795,51.0,4.0,2
159,61.0,0.0,2
311,20.0,76.0,2
685,53.0,0.0,2
759,48.0,7.0,2
975,80.0,1.0,2
1545,61.0,0.0,2
299,65.0,1.0,2
1643,53.0,0.0,2
423,50.0,6.0,2
1259,66.0,1.0,2
2196,85.0,0.0,2
1794,58.0,5.0,2
2348,16.0,36.0,2
1818,56.0,0.0,2
157,19.0,31.0,2
1545,61.0,0.0,2
1927,67.0,2.0,2
534,54.0,0.0,2
503,48.0,23.0,2
343,0.0,80.0,2
1462,43.0,11.0,2
631,35.0,16.0,2
2329,51.0,0.0,2
2199,16.0,50.0,2
52,16.0,34.0,2
803,94.0,0.0,2
1894,86.0,0.0,2
745,79.0,0.0,2
476,66.0,3.0,2
226,3.0,81.0,2
928,54.0,0.0,2
20,55.0,16.0,2
2080,64.0,1.0,2
2018,88.0,0.0,2
1646,56.0,0.0,2
2035,60.0,13.0,2
1362,36.0,17.0,2
1426,78.0,4.0,2
951,85.0,0.0,2
423,50.0,6.0,2
1259,66.0,1.0,2
650,94.0,1.0,2
2329,51.0,0.0,2
903,70.0,0.0,2
1771,55.0,3.0,2
2152,83.0,0.0,2
759,48.0,7.0,2
759,48.0,7.0,2
1259,66.0,1.0,2
624,65.0,0.0,2
998,78.0,0.0,2
134,21.0,64.0,2
685,53.0,0.0,2
1485,49.0,1.0,2
20,55.0,16.0,2
683,64.0,0.0,2
803,94.0,0.0,2
1606,4.0,58.0,2
17,58.0,10.0,2
1540,62.0,4.0,2
18,55.0,13.0,2
1626,74.0,0.0,2
1668,70.0,11.0,2
1392,44.0,7.0,2
610,80.0,7.0,2
1462,43.0,11.0,2
734,84.0,3.0,2
662,70.0,1.0,2
2080,64.0,1.0,2
52,16.0,34.0,2
1643,53.0,0.0,2
1759,50.0,0.0,2
1595,51.0,0.0,2
2102,0.0,60.0,2
2089,37.0,19.0,2
1730,80.0,1.0,2
903,70.0,0.0,2
207,1.0,51.0,2
1362,36.0,17.0,2
759,48.0,7.0,2
1352,0.0,84.0,2
1692,74.0,0.0,2
831,76.0,0.0,2
296,96.0,1.0,2
1794,58.0,5.0,2
1927,67.0,2.0,2
1990,51.0,0.0,2
1803,31.0,21.0,2
759,48.0,7.0,2
1747,53.0,5.0,2
1,67.0,13.0,2
448,63.0,0.0,2
1394,60.0,0.0,2
1779,90.0,0.0,2
1696,91.0,3.0,2
618,90.0,0.0,2
1339,13.0,39.0,2
1692,74.0,0.0,2
1803,31.0,21.0,2
135,23.0,64.0,2
986,79.0,0.0,2
288,67.0,0.0,2
1381,54.0,0.0,2
1098,65.0,0.0,2
2342,67.0,0.0,2
2080,64.0,1.0,2
1259,66.0,1.0,2
382,96.0,3.0,2
986,79.0,0.0,2
610,80.0,7.0,2
1392,44.0,7.0,2
2080,64.0,1.0,2
1255,21.0,29.0,2
503,48.0,23.0,2
1469,69.0,0.0,2
438,66.0,0.0,2
1485,49.0,1.0,2
296,96.0,1.0,2
25,57.0,3.0,2
986,79.0,0.0,2
1469,69.0,0.0,2
448,63.0,0.0,2
1937,4.0,65.0,2
2102,0.0,60.0,2
1394,60.0,0.0,2
1,67.0,13.0,2
986,79.0,0.0,2
7,54.0,0.0,2
135,23.0,64.0,2
299,65.0,1.0,2
1187,56.0,3.0,2
2,28.0,45.0,2
1795,51.0,4.0,2
1249,64.0,4.0,2
2199,16.0,50.0,2
1990,51.0,0.0,2
1759,50.0,0.0,2
438,66.0,0.0,2
1485,49.0,1.0,2
45,98.0,0.0,2
975,80.0,1.0,2
928,54.0,0.0,2
1074,66.0,8.0,2
534,54.0,0.0,2
540,55.0,5.0,2
382,96.0,3.0,2
2011,77.0,1.0,2
45,98.0,0.0,2
1393,74.0,23.0,2
605,76.0,0.0,2
1818,56.0,0.0,2
473,69.0,0.0,2
1200,45.0,8.0,2
1352,0.0,84.0,2
20,55.0,16.0,2
1381,54.0,0.0,2
2342,67.0,0.0,2
1352,0.0,84.0,2
1646,56.0,0.0,2
1551,58.0,0.0,2
1894,86.0,0.0,2
759,48.0,7.0,2
1643,53.0,0.0,2
1079,74.0,0.0,2
1730,80.0,1.0,2
229,6.0,81.0,2
1937,4.0,65.0,2
1485,49.0,1.0,2
2199,16.0,50.0,2
1462,43.0,11.0,2
476,66.0,3.0,2
1394,60.0,0.0,2
2199,16.0,50.0,2
2196,85.0,0.0,2
493,63.0,0.0,2
45,98.0,0.0,2
1641,84.0,0.0,2
52,16.0,34.0,2
296,96.0,1.0,2
1462,43.0,11.0,2
1551,58.0,0.0,2
391,65.0,0.0,2
157,19.0,31.0,2
1641,84.0,0.0,2
831,76.0,0.0,2
1249,64.0,4.0,2
1639,35.0,20.0,2
1259,66.0,1.0,2
2011,77.0,1.0,2
207,1.0,51.0,2
1469,69.0,0.0,2
1990,51.0,0.0,2
2102,0.0,60.0,2
1098,65.0,0.0,2
21,47.0,15.0,2
380,57.0,1.0,2
1795,51.0,4.0,2
662,70.0,1.0,2
1228,0.0,68.0,2
1632,45.0,5.0,2
2080,64.0,1.0,2
1692,74.0,0.0,2
986,79.0,0.0,2
1462,43.0,11.0,2
1990,51.0,0.0,2
311,20.0,76.0,2
1757,51.0,21.0,2
683,64.0,0.0,2
2196,85.0,0.0,2
2080,64.0,1.0,2
745,79.0,0.0,2
503,48.0,23.0,2
1626,74.0,0.0,2
532,83.0,9.0,2
2018,88.0,0.0,2
1747,53.0,5.0,2
1851,68.0,7.0,2
1079,74.0,0.0,2
2092,69.0,2.0,2
1098,65.0,0.0,2
21,47.0,15.0,2
1074,66.0,8.0,2
2089,37.0,19.0,2
19,47.0,9.0,2
2011,77.0,1.0,2
1927,67.0,2.0,2
347,37.0,15.0,2
1747,53.0,5.0,2
17,58.0,10.0,2
382,96.0,3.0,2
1228,0.0,68.0,2
1902,3.0,53.0,2
1626,74.0,0.0,2
928,54.0,0.0,2
1259,66.0,1.0,2
2089,37.0,19.0,2
999,61.0,0.0,2
560,48.0,23.0,2
1847,57.0,0.0,2
476,66.0,3.0,2
998,78.0,0.0,2
207,1.0,51.0,2
1606,4.0,58.0,2
1353,0.0,68.0,2
1352,0.0,84.0,2
207,1.0,51.0,2
503,48.0,23.0,2
1779,90.0,0.0,2
2011,77.0,1.0,2
1779,90.0,0.0,2
759,48.0,7.0,2
2121,85.0,0.0,2
813,58.0,14.0,2
1794,58.0,5.0,2
1551,58.0,0.0,2
1,67.0,13.0,2
1844,54.0,2.0,2
1362,36.0,17.0,2
1641,84.0,0.0,2
2329,51.0,0.0,2
737,18.0,56.0,2
1692,74.0,0.0,2
1859,4.0,84.0,2
759,48.0,7.0,2
540,55.0,5.0,2
813,58.0,14.0,2
610,80.0,7.0,2
2143,49.0,2.0,2
1187,56.0,3.0,2
1696,91.0,3.0,2
2102,0.0,60.0,2
226,3.0,81.0,2
2092,69.0,2.0,2
610,80.0,7.0,2
624,65.0,0.0,2
92,46.0,11.0,2
2035,60.0,13.0,2
1,67.0,13.0,2
1692,74.0,0.0,2
685,53.0,0.0,2
1696,91.0,3.0,2
3,47.0,49.0,2
2080,64.0,1.0,2
45,98.0,0.0,2
1074,66.0,8.0,2
135,23.0,64.0,2
1503,83.0,5.0,2
2199,16.0,50.0,2
1692,74.0,0.0,2
20,55.0,16.0,2
1747,53.0,5.0,2
1362,36.0,17.0,2
1352,0.0,84.0,2
1902,3.0,53.0,2
803,94.0,0.0,2
380,57.0,1.0,2
1485,49.0,1.0,2
522,96.0,1.0,2
2348,16.0,36.0,2
2089,37.0,19.0,2
2011,77.0,1.0,2
605,76.0,0.0,2
473,69.0,0.0,2
1859,4.0,84.0,2
1210,59.0,2.0,2
1646,56.0,0.0,2
610,80.0,7.0,2
2329,51.0,0.0,2
25,57.0,3.0,2
737,18.0,56.0,2
391,65.0,0.0,2
1626,74.0,0.0,2
17,58.0,10.0,2
1709,58.0,5.0,2
438,66.0,0.0,2
1696,91.0,3.0,2
928,54.0,0.0,2
2092,69.0,2.0,2
26,49.0,1.0,2
1255,21.0,29.0,2
343,0.0,80.0,2
903,70.0,0.0,2
1259,66.0,1.0,2
780,54.0,2.0,2
347,37.0,15.0,2
1426,78.0,4.0,2
1551,58.0,0.0,2
1462,43.0,11.0,2
1803,31.0,21.0,2
2143,49.0,2.0,2
734,84.0,3.0,2
18,55.0,13.0,2
1393,74.0,23.0,2
1851,68.0,7.0,2
1503,83.0,5.0,2
3,47.0,49.0,2
296,96.0,1.0,2
683,64.0,0.0,2
1228,0.0,68.0,2
2089,37.0,19.0,2
1255,21.0,29.0,2
1127,51.0,0.0,2
1631,68.0,0.0,2
1,67.0,13.0,2
650,94.0,1.0,2
7,54.0,0.0,2
1641,84.0,0.0,2
423,50.0,6.0,2
448,63.0,0.0,2
1362,36.0,17.0,2
1393,74.0,23.0,2
1019,58.0,3.0,2
503,48.0,23.0,2
2342,67.0,0.0,2
1696,91.0,3.0,2
3,47.0,49.0,2
1757,51.0,21.0,2
631,35.0,16.0,2
45,98.0,0.0,2
685,53.0,0.0,2
1851,68.0,7.0,2
745,79.0,0.0,2
2089,37.0,19.0,2
1639,35.0,20.0,2
610,80.0,7.0,2
2196,85.0,0.0,2
1255,21.0,29.0,2
2018,88.0,0.0,2
951,85.0,0.0,2
1079,74.0,0.0,2
1540,62.0,4.0,2
501,76.0,0.0,2
631,35.0,16.0,2
1426,78.0,4.0,2
1210,59.0,2.0,2
391,65.0,0.0,2
1166,16.0,60.0,2
1353,0.0,68.0,2
662,70.0,1.0,2
1166,16.0,60.0,2
391,65.0,0.0,2
1595,51.0,0.0,2
650,94.0,1.0,2
1200,45.0,8.0,2
1851,68.0,7.0,2
382,96.0,3.0,2
1847,57.0,0.0,2
1937,4.0,65.0,2
2089,37.0,19.0,2
1074,66.0,8.0,2
157,19.0,31.0,2
1249,64.0,4.0,2
986,79.0,0.0,2
448,63.0,0.0,2
18,55.0,13.0,2
683,64.0,0.0,2
1779,90.0,0.0,2
534,54.0,0.0,2
1646,56.0,0.0,2
1632,45.0,5.0,2
2196,85.0,0.0,2
1187,56.0,3.0,2
1393,74.0,23.0,2
1696,91.0,3.0,2
2080,64.0,1.0,2
20,55.0,16.0,2
1847,57.0,0.0,2
1545,61.0,0.0,2
1847,57.0,0.0,2
311,20.0,76.0,2
1394,60.0,0.0,2
2348,16.0,36.0,2
1381,54.0,0.0,2
813,58.0,14.0,2
1747,53.0,5.0,2
650,94.0,1.0,2
2102,0.0,60.0,2
229,6.0,81.0,2
17,58.0,10.0,2
1362,36.0,17.0,2
813,58.0,14.0,2
288,67.0,0.0,2
2143,49.0,2.0,2
998,78.0,0.0,2
1,67.0,13.0,2
1851,68.0,7.0,2
45,98.0,0.0,2
1352,0.0,84.0,2
605,76.0,0.0,2
448,63.0,0.0,2
1127,51.0,0.0,2
560,48.0,23.0,2
2348,16.0,36.0,2
1027,75.0,14.0,2
343,0.0,80.0,2
610,80.0,7.0,2
1737,60.0,0.0,2
737,18.0,56.0,2
1392,44.0,7.0,2
1605,69.0,2.0,2
903,70.0,0.0,2
618,90.0,0.0,2
813,58.0,14.0,2
1200,45.0,8.0,2
343,0.0,80.0,2
476,66.0,3.0,2
1,67.0,13.0,2
20,55.0,16.0,2
1641,84.0,0.0,2
1462,43.0,11.0,2
610,80.0,7.0,2
1794,58.0,5.0,2
737,18.0,56.0,2
92,46.0,11.0,2
380,57.0,1.0,2
1127,51.0,0.0,2
1818,56.0,0.0,2
1626,74.0,0.0,2
2342,67.0,0.0,2
92,46.0,11.0,2
737,18.0,56.0,2
1646,56.0,0.0,2
19,47.0,9.0,2
3,47.0,49.0,2
1632,45.0,5.0,2
2196,85.0,0.0,2
1605,69.0,2.0,2
159,61.0,0.0,2
501,76.0,0.0,2
1646,56.0,0.0,2
134,21.0,64.0,2
1709,58.0,5.0,2
380,57.0,1.0,2
503,48.0,23.0,2
157,19.0,31.0,2
1259,66.0,1.0,2
1779,90.0,0.0,2
540,55.0,5.0,2
311,20.0,76.0,2
2089,37.0,19.0,2
52,16.0,34.0,2
311,20.0,76.0,2
985,68.0,7.0,2
1937,4.0,65.0,2
975,80.0,1.0,2
1626,74.0,0.0,2
2092,69.0,2.0,2
1632,45.0,5.0,2
1632,45.0,5.0,2
448,63.0,0.0,2
1632,45.0,5.0,2
20,55.0,16.0,2
1641,84.0,0.0,2
1228,0.0,68.0,2
532,83.0,9.0,2
1485,49.0,1.0,2
18,55.0,13.0,2
343,0.0,80.0,2
910,68.0,0.0,2
780,54.0,2.0,2
1626,74.0,0.0,2
1737,60.0,0.0,2
438,66.0,0.0,2
2152,83.0,0.0,2
229,6.0,81.0,2
998,78.0,0.0,2
1639,35.0,20.0,2
7,54.0,0.0,2
1392,44.0,7.0,2
1079,74.0,0.0,2
831,76.0,0.0,2
1392,44.0,7.0,2
1393,74.0,23.0,2
2199,16.0,50.0,2
734,84.0,3.0,2
1927,67.0,2.0,2
1844,54.0,2.0,2
419,62.0,4.0,2
517,98.0,0.0,2
476,66.0,3.0,2
2199,16.0,50.0,2
18,55.0,13.0,2
951,85.0,0.0,2
1079,74.0,0.0,2
7,54.0,0.0,2
1166,16.0,60.0,2
1859,4.0,84.0,2
1696,91.0,3.0,2
1641,84.0,0.0,2
1392,44.0,7.0,2
831,76.0,0.0,2
1166,16.0,60.0,2
1902,3.0,53.0,2
343,0.0,80.0,2
540,55.0,5.0,2
1851,68.0,7.0,2
998,78.0,0.0,2
2342,67.0,0.0,2
1696,91.0,3.0,2
985,68.0,7.0,2
207,1.0,51.0,2
226,3.0,81.0,2
1641,84.0,0.0,2
1990,51.0,0.0,2
610,80.0,7.0,2
1,67.0,13.0,2
1352,0.0,84.0,2
2018,88.0,0.0,2
910,68.0,0.0,2
501,76.0,0.0,2
493,63.0,0.0,2
1779,90.0,0.0,2
1980,62.0,0.0,2
1469,69.0,0.0,2
1125,66.0,0.0,2
3,47.0,49.0,2
1859,4.0,84.0,2
25,57.0,3.0,2
17,58.0,10.0,2
2196,85.0,0.0,2
1937,4.0,65.0,2
1818,56.0,0.0,2
52,16.0,34.0,2
1818,56.0,0.0,2
1249,64.0,4.0,2
928,54.0,0.0,2
903,70.0,0.0,2
1485,49.0,1.0,2
1027,75.0,14.0,2
157,19.0,31.0,2
21,47.0,15.0,2
2035,60.0,13.0,2
2199,16.0,50.0,2
501,76.0,0.0,2
1392,44.0,7.0,2
1393,74.0,23.0,2
624,65.0,0.0,2
986,79.0,0.0,2
831,76.0,0.0,2
1127,51.0,0.0,2
1692,74.0,0.0,2
1730,80.0,1.0,2
1927,67.0,2.0,2
1098,65.0,0.0,2
473,69.0,0.0,2
1,67.0,13.0,2
517,98.0,0.0,2
910,68.0,0.0,2
2152,83.0,0.0,2
803,94.0,0.0,2
910,68.0,0.0,2
1381,54.0,0.0,2
1019,58.0,3.0,2
26,49.0,1.0,2
1551,58.0,0.0,2
92,46.0,11.0,2
803,94.0,0.0,2
391,65.0,0.0,2
473,69.0,0.0,2
17,58.0,10.0,2
1228,0.0,68.0,2
1757,51.0,21.0,2
1127,51.0,0.0,2
2342,67.0,0.0,2
831,76.0,0.0,2
1847,57.0,0.0,2
1339,13.0,39.0,2
532,83.0,9.0,2
1339,13.0,39.0,2
2092,69.0,2.0,2
517,98.0,0.0,2
1019,58.0,3.0,2
503,48.0,23.0,2
1545,61.0,0.0,2
92,46.0,11.0,2
423,50.0,6.0,2
1771,55.0,3.0,2
1406,57.0,0.0,2
296,96.0,1.0,2
903,70.0,0.0,2
2035,60.0,13.0,2
2329,51.0,0.0,2
2089,37.0,19.0,2
683,64.0,0.0,2
1545,61.0,0.0,2
1545,61.0,0.0,2
503,48.0,23.0,2
1859,4.0,84.0,2
975,80.0,1.0,2
1894,86.0,0.0,2
532,83.0,9.0,2
134,21.0,64.0,2
1632,45.0,5.0,2
438,66.0,0.0,2
2348,16.0,36.0,2
501,76.0,0.0,2
1406,57.0,0.0,2
2348,16.0,36.0,2
438,66.0,0.0,2
1259,66.0,1.0,2
951,85.0,0.0,2
25,57.0,3.0,2
17,58.0,10.0,2
1757,51.0,21.0,2
1074,66.0,8.0,2
1406,57.0,0.0,2
1696,91.0,3.0,2
501,76.0,0.0,2
2011,77.0,1.0,2
610,80.0,7.0,2
1626,74.0,0.0,2
134,21.0,64.0,2
1902,3.0,53.0,2
17,58.0,10.0,2
610,80.0,7.0,2
985,68.0,7.0,2
1098,65.0,0.0,2
1818,56.0,0.0,2
2348,16.0,36.0,2
1393,74.0,23.0,2
1646,56.0,0.0,2
476,66.0,3.0,2
343,0.0,80.0,2
534,54.0,0.0,2
347,37.0,15.0,2
986,79.0,0.0,2
2121,85.0,0.0,2
26,49.0,1.0,2
1074,66.0,8.0,2
1545,61.0,0.0,2
501,76.0,0.0,2
1859,4.0,84.0,2
296,96.0,1.0,2
610,80.0,7.0,2
1352,0.0,84.0,2
605,76.0,0.0,2
1605,69.0,2.0,2
1990,51.0,0.0,2
2011,77.0,1.0,2
1545,61.0,0.0,2
1632,45.0,5.0,2
1545,61.0,0.0,2
803,94.0,0.0,2
1469,69.0,0.0,2
985,68.0,7.0,2
1851,68.0,7.0,2
1730,80.0,1.0,2
493,63.0,0.0,2
1019,58.0,3.0,2
1794,58.0,5.0,2
1595,51.0,0.0,2
1362,36.0,17.0,2
419,62.0,4.0,2
1747,53.0,5.0,2
1927,67.0,2.0,2
650,94.0,1.0,2
382,96.0,3.0,2
517,98.0,0.0,2
522,96.0,1.0,2
26,49.0,1.0,2
2196,85.0,0.0,2
1,67.0,13.0,2
605,76.0,0.0,2
1485,49.0,1.0,2
2143,49.0,2.0,2
1352,0.0,84.0,2
1631,68.0,0.0,2
745,79.0,0.0,2
1,67.0,13.0,2
903,70.0,0.0,2
734,84.0,3.0,2
1646,56.0,0.0,2
2035,60.0,13.0,2
2143,49.0,2.0,2
683,64.0,0.0,2
1927,67.0,2.0,2
745,79.0,0.0,2
1692,74.0,0.0,2
2342,67.0,0.0,2
473,69.0,0.0,2
903,70.0,0.0,2
311,20.0,76.0,2
1352,0.0,84.0,2
1079,74.0,0.0,2
501,76.0,0.0,2
1818,56.0,0.0,2
1894,86.0,0.0,2
1353,0.0,68.0,2
157,19.0,31.0,2
1795,51.0,4.0,2
1606,4.0,58.0,2
2199,16.0,50.0,2
311,20.0,76.0,2
1320,36.0,49.0,2
382,96.0,3.0,2
903,70.0,0.0,2
2152,83.0,0.0,2
2342,67.0,0.0,2
1643,53.0,0.0,2
624,65.0,0.0,2
1200,45.0,8.0,2
1249,64.0,4.0,2
1551,58.0,0.0,2
2121,85.0,0.0,2
1696,91.0,3.0,2
1259,66.0,1.0,2
903,70.0,0.0,2
1545,61.0,0.0,2
624,65.0,0.0,2
999,61.0,0.0,2
1,67.0,13.0,2
2011,77.0,1.0,2
1757,51.0,21.0,2
831,76.0,0.0,2
423,50.0,6.0,2
382,96.0,3.0,2
624,65.0,0.0,2
391,65.0,0.0,2
2080,64.0,1.0,2
207,1.0,51.0,2
159,61.0,0.0,2
1,67.0,13.0,2
1127,51.0,0.0,2
1646,56.0,0.0,2
1641,84.0,0.0,2
1643,53.0,0.0,2
903,70.0,0.0,2
1847,57.0,0.0,2
1803,31.0,21.0,2
20,55.0,16.0,2
734,84.0,3.0,2
1540,62.0,4.0,2
1844,54.0,2.0,2
423,50.0,6.0,2
25,57.0,3.0,2
1631,68.0,0.0,2
1759,50.0,0.0,2
1297,53.0,6.0,2
734,84.0,3.0,2
423,50.0,6.0,2
1894,86.0,0.0,2
1381,54.0,0.0,2
20,55.0,16.0,2
928,54.0,0.0,2
745,79.0,0.0,2
975,80.0,1.0,2
1019,58.0,3.0,2
685,53.0,0.0,2
975,80.0,1.0,2
650,94.0,1.0,2
1406,57.0,0.0,2
1362,36.0,17.0,2
20,55.0,16.0,2
473,69.0,0.0,2
1394,60.0,0.0,2
1320,36.0,49.0,2
1127,51.0,0.0,2
423,50.0,6.0,2
1730,80.0,1.0,2
605,76.0,0.0,2
2080,64.0,1.0,2
2018,88.0,0.0,2
734,84.0,3.0,2
19,47.0,9.0,2
1074,66.0,8.0,2
19,47.0,9.0,2
2196,85.0,0.0,2
1255,21.0,29.0,2
2102,0.0,60.0,2
1639,35.0,20.0,2
1771,55.0,3.0,2
2102,0.0,60.0,2
476,66.0,3.0,2
382,96.0,3.0,2
